resource_id,department_id,avg_gpa,current_gpa,is_poor
00000000-0000-0000-0002-000000000012,2020,,3.78,f
00000000-0000-0000-0002-000000000012,7060,4.17,,f
00000000-0000-0000-0002-000000000012,4010,,,f
00000000-0000-0000-0002-000000000012,4030,3.73,3.88,f
00000000-0000-0000-0002-000000000012,B0A0,3.8,,f
00000000-0000-0000-0002-000000000012,3022,4.16,,f
00000000-0000-0000-0002-000000000012,4040,3.74,,f
00000000-0000-0000-0002-000000000012,7011,4.12,3.8,f
00000000-0000-0000-0002-000000000012,40A0,,3.96,f
00000000-0000-0000-0002-000000000012,6070,,3.91,f
00000000-0000-0000-0002-000000000012,4031,,,f
00000000-0000-0000-0002-000000000012,1050,,3.71,f
00000000-0000-0000-0002-000000000012,2080,3.71,4.21,f
00000000-0000-0000-0002-000000000012,1040,,,f
00000000-0000-0000-0002-000000000012,4060,4.07,4.03,f
00000000-0000-0000-0002-000000000012,2040,3.93,3.71,f
00000000-0000-0000-0002-000000000012,6090,4.2,3.99,f
00000000-0000-0000-0002-000000000012,6010,,4.08,f
00000000-0000-0000-0002-000000000012,4020,,,f
00000000-0000-0000-0002-000000000012,7040,3.95,,f
00000000-0000-0000-0002-000000000012,7020,,,f
00000000-0000-0000-0002-000000000012,3020,,,f
00000000-0000-0000-0002-000000000012,4081,4.06,,f
00000000-0000-0000-0002-000000000012,5080,,4.05,f
00000000-0000-0000-0002-000000000012,1070,,4.16,f
00000000-0000-0000-0002-000000000012,4090,3.77,3.86,f
00000000-0000-0000-0002-000000000012,60A0,4.28,,f
00000000-0000-0000-0002-000000000012,5090,3.71,,f
00000000-0000-0000-0002-000000000013,2070,,,f
00000000-0000-0000-0002-000000000014,9020,4.01,,f
00000000-0000-0000-0002-000000000014,6070,,4.14,f
00000000-0000-0000-0002-000000000014,8010,3.84,4.1,f
00000000-0000-0000-0002-000000000014,1070,3.88,4.13,f
00000000-0000-0000-0002-000000000014,3023,3.81,,f
00000000-0000-0000-0002-000000000014,4030,,4.01,f
00000000-0000-0000-0002-000000000014,3020,,,f
00000000-0000-0000-0002-000000000014,O010,,,f
00000000-0000-0000-0002-000000000014,5040,,,f
00000000-0000-0000-0002-000000000014,6120,,,f
00000000-0000-0000-0002-000000000014,2030,,4.27,f
00000000-0000-0000-0002-000000000014,5090,4.12,,f
00000000-0000-0000-0002-000000000014,4081,3.96,3.95,f
00000000-0000-0000-0002-000000000014,6020,,3.77,f
00000000-0000-0000-0002-000000000014,4031,,4.17,f
00000000-0000-0000-0002-000000000014,6150,,3.84,f
00000000-0000-0000-0002-000000000014,3022,,4.07,f
00000000-0000-0000-0002-000000000014,A013,,4.14,f
00000000-0000-0000-0002-000000000014,2040,4.2,3.8,f
00000000-0000-0000-0002-000000000014,7060,3.97,,f
00000000-0000-0000-0002-000000000014,5020,3.72,3.99,f
00000000-0000-0000-0002-000000000014,60A0,,4.07,f
00000000-0000-0000-0002-000000000014,1011,,4.21,f
00000000-0000-0000-0002-000000000014,6110,3.86,,f
00000000-0000-0000-0002-000000000014,7011,3.9,,f
00000000-0000-0000-0002-000000000014,6130,,3.99,f
00000000-0000-0000-0002-000000000014,6090,,,f
00000000-0000-0000-0002-000000000014,2080,4.29,,f
00000000-0000-0000-0002-000000000014,7020,4.08,4,f
00000000-0000-0000-0002-000000000014,4040,,3.86,f
00000000-0000-0000-0002-000000000014,6060,3.82,4.12,f
00000000-0000-0000-0002-000000000014,A012,4.15,4.06,f
00000000-0000-0000-0002-000000000014,4020,,4.28,f
00000000-0000-0000-0002-000000000014,4090,,3.87,f
00000000-0000-0000-0002-000000000014,4120,3.71,4.08,f
00000000-0000-0000-0002-000000000014,2070,3.84,,f
00000000-0000-0000-0002-000000000014,H040,,,f
00000000-0000-0000-0002-000000000014,1050,3.82,3.82,f
00000000-0000-0000-0002-000000000014,7010,,3.76,f
00000000-0000-0000-0002-000000000014,40A0,,,f
00000000-0000-0000-0002-000000000014,3030,,,f
00000000-0000-0000-0002-000000000014,3100,4,4.21,f
00000000-0000-0000-0002-000000000014,1060,4.13,4.28,f
00000000-0000-0000-0002-000000000014,7040,,,f
00000000-0000-0000-0002-000000000014,1040,,3.74,f
00000000-0000-0000-0002-000000000014,H050,,4.24,f
00000000-0000-0000-0002-000000000014,6010,,,f
00000000-0000-0000-0002-000000000014,B020,,3.83,f
00000000-0000-0000-0002-000000000014,1010,,,f
00000000-0000-0000-0002-000000000014,H060,,,f
00000000-0000-0000-0002-000000000014,30A0,4.1,,f
00000000-0000-0000-0002-000000000014,2090,,,f
00000000-0000-0000-0002-000000000014,1090,,4.15,f
00000000-0000-0000-0002-000000000014,A011,4.17,4.2,f
00000000-0000-0000-0002-000000000014,Z010,,3.95,f
00000000-0000-0000-0002-000000000014,7030,4.24,,f
00000000-0000-0000-0002-000000000014,2010,3.9,3.71,f
00000000-0000-0000-0002-000000000014,6050,,,f
00000000-0000-0000-0002-000000000014,1020,,,f
00000000-0000-0000-0002-000000000014,1030,,,f
00000000-0000-0000-0002-000000000014,B0A0,3.72,,f
00000000-0000-0000-0002-000000000014,7012,,,f
00000000-0000-0000-0002-000000000014,6030,,4.02,f
00000000-0000-0000-0002-000000000014,B010,4.14,,f
00000000-0000-0000-0002-000000000014,6080,,,f
00000000-0000-0000-0002-000000000014,4080,,,f
00000000-0000-0000-0002-000000000014,2020,4.11,,f
00000000-0000-0000-0002-000000000015,4080,4.14,,f
00000000-0000-0000-0002-000000000015,2090,,4.12,f
00000000-0000-0000-0002-000000000015,7010,4.03,,f
00000000-0000-0000-0002-000000000015,7011,4.3,,f
00000000-0000-0000-0002-000000000015,7060,,,f
00000000-0000-0000-0002-000000000015,6020,,3.88,f
00000000-0000-0000-0002-000000000015,7012,4.12,3.9,f
00000000-0000-0000-0002-000000000015,6100,4.18,4.27,f
00000000-0000-0000-0002-000000000015,O010,3.84,,f
00000000-0000-0000-0002-000000000015,6130,,,f
00000000-0000-0000-0002-000000000015,9010,,,f
00000000-0000-0000-0002-000000000015,7030,3.9,,f
00000000-0000-0000-0002-000000000015,5090,,3.84,f
00000000-0000-0000-0002-000000000015,1011,3.84,3.74,f
00000000-0000-0000-0002-000000000015,A012,,3.73,f
00000000-0000-0000-0002-000000000015,7050,3.86,,f
00000000-0000-0000-0002-000000000015,1010,,,f
00000000-0000-0000-0002-000000000015,6030,,,f
00000000-0000-0000-0002-000000000015,50A0,,,f
00000000-0000-0000-0002-000000000015,O020,4.16,3.9,f
00000000-0000-0000-0002-000000000015,9020,3.76,,f
00000000-0000-0000-0002-000000000015,1090,4.2,,f
00000000-0000-0000-0002-000000000015,4120,,3.98,f
00000000-0000-0000-0002-000000000015,3021,,,f
00000000-0000-0000-0002-000000000015,7020,,4.04,f
00000000-0000-0000-0002-000000000015,6110,,4.04,f
00000000-0000-0000-0002-000000000015,A011,,,f
00000000-0000-0000-0002-000000000015,1050,4.08,,f
00000000-0000-0000-0002-000000000015,5070,,,f
00000000-0000-0000-0002-000000000015,2020,3.82,,f
00000000-0000-0000-0002-000000000015,8010,,4.13,f
00000000-0000-0000-0002-000000000015,B010,,,f
00000000-0000-0000-0002-000000000015,5080,,4.27,f
00000000-0000-0000-0002-000000000015,A013,,4.1,f
00000000-0000-0000-0002-000000000015,4031,4,,f
00000000-0000-0000-0002-000000000015,30A0,3.79,,f
00000000-0000-0000-0002-000000000015,6050,3.95,,f
00000000-0000-0000-0002-000000000015,4010,4.08,,f
00000000-0000-0000-0002-000000000015,H060,4.08,,f
00000000-0000-0000-0002-000000000015,1040,3.83,,f
00000000-0000-0000-0002-000000000015,5050,3.79,,f
00000000-0000-0000-0002-000000000015,4090,3.81,4.13,f
00000000-0000-0000-0002-000000000015,60A0,3.91,,f
00000000-0000-0000-0002-000000000015,H050,4.19,,f
00000000-0000-0000-0002-000000000015,6150,4.19,,f
00000000-0000-0000-0002-000000000015,2070,3.97,,f
00000000-0000-0000-0002-000000000015,7040,4.17,,f
00000000-0000-0000-0002-000000000015,5020,,3.78,f
00000000-0000-0000-0002-000000000015,2010,4.2,,f
00000000-0000-0000-0002-000000000015,H040,4.15,4.17,f
00000000-0000-0000-0002-000000000015,3022,4.03,,f
00000000-0000-0000-0002-000000000015,6080,4.26,3.72,f
00000000-0000-0000-0002-000000000015,5010,4.1,4.16,f
00000000-0000-0000-0002-000000000015,4040,3.9,3.87,f
00000000-0000-0000-0002-000000000015,6090,,4.23,f
00000000-0000-0000-0002-000000000015,4030,,4.22,f
00000000-0000-0000-0002-000000000015,3100,4.04,4.03,f
00000000-0000-0000-0002-000000000015,4060,4.02,,f
00000000-0000-0000-0002-000000000015,1030,3.89,3.89,f
00000000-0000-0000-0002-000000000015,3020,3.9,,f
00000000-0000-0000-0002-000000000015,3030,,,f
00000000-0000-0000-0002-000000000016,7020,,,f
00000000-0000-0000-0002-000000000016,B010,3.84,3.95,f
00000000-0000-0000-0002-000000000016,6100,,4.21,f
00000000-0000-0000-0002-000000000016,4081,4.2,,f
00000000-0000-0000-0002-000000000016,3100,,4.12,f
00000000-0000-0000-0002-000000000016,3050,4.22,,f
00000000-0000-0000-0002-000000000016,7050,,4.14,f
00000000-0000-0000-0002-000000000016,5080,3.95,,f
00000000-0000-0000-0002-000000000016,6050,,3.83,f
00000000-0000-0000-0002-000000000016,9010,,,f
00000000-0000-0000-0002-000000000016,6130,4,,f
00000000-0000-0000-0002-000000000016,4020,3.84,,f
00000000-0000-0000-0002-000000000016,2020,4.1,,f
00000000-0000-0000-0002-000000000016,5020,3.83,3.71,f
00000000-0000-0000-0002-000000000016,3021,,4.19,f
00000000-0000-0000-0002-000000000016,H060,4.1,3.83,f
00000000-0000-0000-0002-000000000016,4090,3.95,4.23,f
00000000-0000-0000-0002-000000000016,6080,,4,f
00000000-0000-0000-0002-000000000016,50A0,,4.05,f
00000000-0000-0000-0002-000000000016,Z010,3.75,,f
00000000-0000-0000-0002-000000000016,4031,3.91,3.96,f
00000000-0000-0000-0002-000000000016,O010,3.92,,f
00000000-0000-0000-0002-000000000016,3020,4.12,,f
00000000-0000-0000-0002-000000000016,40A0,,3.78,f
00000000-0000-0000-0002-000000000016,1050,3.87,4.03,f
00000000-0000-0000-0002-000000000016,1070,3.81,4.07,f
00000000-0000-0000-0002-000000000016,3023,3.78,4.26,f
00000000-0000-0000-0002-000000000016,1060,4.05,,f
00000000-0000-0000-0002-000000000016,7040,,3.83,f
00000000-0000-0000-0002-000000000016,2010,3.8,,f
00000000-0000-0000-0002-000000000016,5070,,4.18,f
00000000-0000-0000-0002-000000000016,7030,,3.99,f
00000000-0000-0000-0002-000000000016,4040,,3.73,f
00000000-0000-0000-0002-000000000016,6020,3.8,4.03,f
00000000-0000-0000-0002-000000000017,2030,4,3.88,f
00000000-0000-0000-0002-000000000017,H040,4.07,,t
00000000-0000-0000-0002-000000000017,1090,,4.11,f
00000000-0000-0000-0002-000000000017,4030,3.94,,t
00000000-0000-0000-0002-000000000017,9020,3.87,3.94,f
00000000-0000-0000-0002-000000000017,4040,,4.28,f
00000000-0000-0000-0002-000000000017,1010,,3.88,f
00000000-0000-0000-0002-000000000017,5080,3.96,,f
00000000-0000-0000-0002-000000000017,6080,4.22,4.13,f
00000000-0000-0000-0002-000000000017,3022,4.05,4.16,f
00000000-0000-0000-0002-000000000017,3020,,,f
00000000-0000-0000-0002-000000000017,6110,,3.91,f
00000000-0000-0000-0002-000000000017,4081,3.85,3.77,f
00000000-0000-0000-0002-000000000017,Z010,4.18,4.19,f
00000000-0000-0000-0002-000000000017,B010,,,t
00000000-0000-0000-0002-000000000017,3100,,3.74,f
00000000-0000-0000-0002-000000000017,5070,3.93,4.22,f
00000000-0000-0000-0002-000000000017,4020,3.87,3.8,f
00000000-0000-0000-0002-000000000017,2080,3.92,4.15,f
00000000-0000-0000-0002-000000000017,1060,,,t
00000000-0000-0000-0002-000000000017,5090,4.23,4.15,f
00000000-0000-0000-0002-000000000017,8010,4.27,,f
00000000-0000-0000-0002-000000000017,5040,,3.94,f
00000000-0000-0000-0002-000000000017,6120,,4,f
00000000-0000-0000-0002-000000000017,H050,4.23,3.96,f
00000000-0000-0000-0002-000000000017,6070,4.23,,f
00000000-0000-0000-0002-000000000017,7060,,4.03,f
00000000-0000-0000-0002-000000000017,1040,4.17,,f
00000000-0000-0000-0002-000000000017,1030,,3.74,f
00000000-0000-0000-0002-000000000017,7030,,,t
00000000-0000-0000-0002-000000000018,1070,3.74,,f
00000000-0000-0000-0002-000000000018,4031,,,f
00000000-0000-0000-0002-000000000018,O020,3.97,3.72,f
00000000-0000-0000-0002-000000000019,6120,,,f
00000000-0000-0000-0002-000000000019,1050,,,f
00000000-0000-0000-0002-000000000019,B0A0,,3.99,f
00000000-0000-0000-0002-000000000019,6080,4.17,,f
00000000-0000-0000-0002-000000000019,1020,,4.2,f
00000000-0000-0000-0002-000000000019,2070,3.98,3.98,f
00000000-0000-0000-0002-000000000019,3050,,,f
00000000-0000-0000-0002-000000000019,6110,3.91,,f
00000000-0000-0000-0002-000000000019,6020,4.2,,f
00000000-0000-0000-0002-000000000019,7011,,4.15,f
00000000-0000-0000-0002-000000000019,2030,4.12,4.22,f
00000000-0000-0000-0002-000000000019,5040,4.25,3.88,f
00000000-0000-0000-0002-000000000019,7012,,,f
00000000-0000-0000-0002-000000000019,H050,3.7,4.06,f
00000000-0000-0000-0002-000000000019,6030,,,f
00000000-0000-0000-0002-000000000019,1040,,,f
00000000-0000-0000-0002-000000000019,A012,,,f
00000000-0000-0000-0002-000000000019,1060,4.26,3.79,f
00000000-0000-0000-0002-000000000019,4010,4.3,3.84,f
00000000-0000-0000-0002-000000000019,7020,,,f
00000000-0000-0000-0002-000000000019,2080,4.29,3.7,f
00000000-0000-0000-0002-000000000019,6010,,3.71,f
00000000-0000-0000-0002-000000000019,7050,4.18,,f
00000000-0000-0000-0002-000000000019,1090,,,f
00000000-0000-0000-0002-000000000019,2040,4.19,,f
00000000-0000-0000-0002-000000000019,B010,,,f
00000000-0000-0000-0002-000000000019,O020,3.93,4.16,f
00000000-0000-0000-0002-000000000019,H060,,3.74,f
00000000-0000-0000-0002-000000000019,6150,3.73,3.72,f
00000000-0000-0000-0002-000000000019,8010,4.05,,f
00000000-0000-0000-0002-000000000019,B020,,,f
00000000-0000-0000-0002-000000000019,5080,3.75,,f
00000000-0000-0000-0002-000000000019,5010,,,f
00000000-0000-0000-0002-000000000019,7040,,,f
00000000-0000-0000-0002-000000000019,6060,,,f
00000000-0000-0000-0002-000000000019,7060,,4.02,f
00000000-0000-0000-0002-000000000019,3030,3.74,4.29,f
00000000-0000-0000-0002-000000000019,2010,,4.02,f
00000000-0000-0000-0002-000000000019,4090,4.28,,f
00000000-0000-0000-0002-000000000019,9010,4.06,,f
00000000-0000-0000-0002-000000000019,3021,3.77,,f
00000000-0000-0000-0002-000000000019,60A0,3.85,,f
00000000-0000-0000-0002-000000000020,5040,,,f
00000000-0000-0000-0002-000000000020,5050,4.25,,f
00000000-0000-0000-0002-000000000020,3023,,,f
00000000-0000-0000-0002-000000000020,7060,,,f
00000000-0000-0000-0002-000000000020,7040,,4,f
00000000-0000-0000-0002-000000000020,6050,4.1,4.08,f
00000000-0000-0000-0002-000000000020,1070,,3.71,f
00000000-0000-0000-0002-000000000020,A011,,3.71,f
00000000-0000-0000-0002-000000000020,6070,,3.73,f
00000000-0000-0000-0002-000000000020,8010,,,f
00000000-0000-0000-0002-000000000020,4031,,,f
00000000-0000-0000-0002-000000000020,5010,,,f
00000000-0000-0000-0002-000000000020,3050,,,f
00000000-0000-0000-0002-000000000020,4120,3.84,,f
00000000-0000-0000-0002-000000000020,60A0,3.87,,f
00000000-0000-0000-0002-000000000020,2040,3.91,3.99,f
00000000-0000-0000-0002-000000000020,4080,,4.05,f
00000000-0000-0000-0002-000000000020,3030,4.27,4.02,f
00000000-0000-0000-0002-000000000020,2090,,4.23,f
00000000-0000-0000-0002-000000000020,O010,,,f
00000000-0000-0000-0002-000000000020,5070,,,f
00000000-0000-0000-0002-000000000020,6100,3.94,,f
00000000-0000-0000-0002-000000000020,6110,,,f
00000000-0000-0000-0002-000000000020,6130,3.84,,f
00000000-0000-0000-0002-000000000020,2080,,3.73,f
00000000-0000-0000-0002-000000000020,4020,,,f
00000000-0000-0000-0002-000000000020,9010,4.18,,f
00000000-0000-0000-0002-000000000020,6120,,4.12,f
00000000-0000-0000-0002-000000000020,1010,,,f
00000000-0000-0000-0002-000000000020,2020,4.04,4.23,f
00000000-0000-0000-0002-000000000020,B020,3.95,,f
00000000-0000-0000-0002-000000000020,H060,,3.92,f
00000000-0000-0000-0002-000000000020,A013,4.13,,f
00000000-0000-0000-0002-000000000020,5020,,,f
00000000-0000-0000-0002-000000000020,4010,3.76,4.28,f
00000000-0000-0000-0002-000000000020,4030,,4.17,f
00000000-0000-0000-0002-000000000020,4060,,,f
00000000-0000-0000-0002-000000000020,1060,3.93,,f
00000000-0000-0000-0002-000000000020,6090,4.28,4.18,f
00000000-0000-0000-0002-000000000020,6020,,3.73,f
00000000-0000-0000-0002-000000000021,3050,3.96,3.71,f
00000000-0000-0000-0002-000000000021,B010,,4.24,f
00000000-0000-0000-0002-000000000021,1010,4.12,,f
00000000-0000-0000-0002-000000000021,3023,4.18,,f
00000000-0000-0000-0002-000000000021,4010,4.25,4.23,f
00000000-0000-0000-0002-000000000021,6030,3.74,4.05,f
00000000-0000-0000-0002-000000000021,9010,,,f
00000000-0000-0000-0002-000000000021,6120,3.75,3.82,f
00000000-0000-0000-0002-000000000021,O010,,3.91,f
00000000-0000-0000-0002-000000000021,1040,,3.85,f
00000000-0000-0000-0002-000000000021,4081,3.78,,f
00000000-0000-0000-0002-000000000021,7011,,4.12,f
00000000-0000-0000-0002-000000000021,2010,3.74,3.85,f
00000000-0000-0000-0002-000000000021,3021,,,f
00000000-0000-0000-0002-000000000021,6060,,4.03,f
00000000-0000-0000-0002-000000000021,Z010,,4.25,f
00000000-0000-0000-0002-000000000021,6050,4.06,,f
00000000-0000-0000-0002-000000000021,B0A0,,4.21,f
00000000-0000-0000-0002-000000000021,2020,4.09,3.94,f
00000000-0000-0000-0002-000000000021,A013,3.79,,f
00000000-0000-0000-0002-000000000021,5080,,,f
00000000-0000-0000-0002-000000000021,4031,3.85,3.84,f
00000000-0000-0000-0002-000000000021,1050,,,f
00000000-0000-0000-0002-000000000021,6150,4.13,3.76,f
00000000-0000-0000-0002-000000000021,9020,4.12,,f
00000000-0000-0000-0002-000000000021,B020,3.83,4.07,f
00000000-0000-0000-0002-000000000021,6070,,,f
00000000-0000-0000-0002-000000000021,60A0,,4.22,f
00000000-0000-0000-0002-000000000021,7010,,,f
00000000-0000-0000-0002-000000000021,4080,3.94,,f
00000000-0000-0000-0002-000000000021,6110,3.78,,f
00000000-0000-0000-0002-000000000021,3100,,4.14,f
00000000-0000-0000-0002-000000000021,4020,,,f
00000000-0000-0000-0002-000000000021,4090,,3.79,f
00000000-0000-0000-0002-000000000021,1011,3.92,,f
00000000-0000-0000-0002-000000000021,3020,3.89,3.79,f
00000000-0000-0000-0002-000000000021,2070,3.94,4.14,f
00000000-0000-0000-0002-000000000021,2090,,3.94,f
00000000-0000-0000-0002-000000000021,2080,,,f
00000000-0000-0000-0002-000000000021,H060,3.75,4.26,f
00000000-0000-0000-0002-000000000021,H050,3.81,3.9,f
00000000-0000-0000-0002-000000000021,7050,,3.81,f
00000000-0000-0000-0002-000000000021,H040,4.26,,f
00000000-0000-0000-0002-000000000021,7012,,4.04,f
00000000-0000-0000-0002-000000000021,1030,,3.86,f
00000000-0000-0000-0002-000000000021,1070,4.03,4.05,f
00000000-0000-0000-0002-000000000021,2040,3.78,,f
00000000-0000-0000-0002-000000000021,8010,3.88,,f
00000000-0000-0000-0002-000000000021,3030,,,f
00000000-0000-0000-0002-000000000021,1090,,,f
00000000-0000-0000-0002-000000000021,5020,4.09,4.22,f
00000000-0000-0000-0002-000000000021,7060,4.28,,f
00000000-0000-0000-0002-000000000021,A011,,4.05,f
00000000-0000-0000-0002-000000000021,O020,,3.85,f
00000000-0000-0000-0002-000000000021,40A0,,4.03,f
00000000-0000-0000-0002-000000000021,6130,,,f
00000000-0000-0000-0002-000000000021,5070,3.84,,f
00000000-0000-0000-0002-000000000021,5040,,,f
00000000-0000-0000-0002-000000000021,6080,4.26,,f
00000000-0000-0000-0002-000000000021,7040,4.08,,f
00000000-0000-0000-0002-000000000021,4040,,,f
00000000-0000-0000-0002-000000000021,1060,,3.89,f
00000000-0000-0000-0002-000000000021,4060,,4.09,f
00000000-0000-0000-0002-000000000021,4120,3.77,4.01,f
00000000-0000-0000-0002-000000000021,5050,,4.24,f
00000000-0000-0000-0002-000000000022,4031,,3.86,f
00000000-0000-0000-0002-000000000022,30A0,4.1,4.02,f
00000000-0000-0000-0002-000000000022,4080,,3.72,t
00000000-0000-0000-0002-000000000022,H060,,,f
00000000-0000-0000-0002-000000000022,8010,,4.06,f
00000000-0000-0000-0002-000000000022,6120,4.22,,f
00000000-0000-0000-0002-000000000022,4020,,3.84,t
00000000-0000-0000-0002-000000000022,6050,,,f
00000000-0000-0000-0002-000000000022,3050,4.18,4.26,f
00000000-0000-0000-0002-000000000022,6070,3.93,3.98,f
00000000-0000-0000-0002-000000000022,O010,,4.26,f
00000000-0000-0000-0002-000000000022,7030,,,f
00000000-0000-0000-0002-000000000022,3023,4,4.09,f
00000000-0000-0000-0002-000000000022,H050,,,f
00000000-0000-0000-0002-000000000022,6080,,,f
00000000-0000-0000-0002-000000000022,40A0,,4.13,t
00000000-0000-0000-0002-000000000022,6060,4.12,4.03,f
00000000-0000-0000-0002-000000000022,7060,,3.97,f
00000000-0000-0000-0002-000000000022,1060,,3.98,t
00000000-0000-0000-0002-000000000022,9010,,3.98,f
00000000-0000-0000-0002-000000000022,6150,,,f
00000000-0000-0000-0002-000000000022,5010,3.92,,f
00000000-0000-0000-0002-000000000022,4010,3.72,3.86,f
00000000-0000-0000-0002-000000000022,60A0,4.2,,t
00000000-0000-0000-0002-000000000022,Z010,,,f
00000000-0000-0000-0002-000000000022,2010,,,f
00000000-0000-0000-0002-000000000022,6110,,,t
00000000-0000-0000-0002-000000000022,7020,3.85,,f
00000000-0000-0000-0002-000000000022,3100,3.97,,f
00000000-0000-0000-0002-000000000022,7012,,3.78,t
00000000-0000-0000-0002-000000000022,A013,4.22,3.95,f
00000000-0000-0000-0002-000000000022,1011,3.98,4.08,t
00000000-0000-0000-0002-000000000022,7010,3.73,,f
00000000-0000-0000-0002-000000000022,4030,,,f
