user_id,semester,gpa
00000000-0000-0000-0000-000000000185,112-1,1.433
00000000-0000-0000-0000-000000000185,112-2,3.367
00000000-0000-0000-0000-000000000185,113-1,2.518
00000000-0000-0000-0000-000000000185,113-2,2.1
00000000-0000-0000-0000-000000000201,107-1,2.336
00000000-0000-0000-0000-000000000201,107-2,2.2
00000000-0000-0000-0000-000000000201,108-1,1.045
00000000-0000-0000-0000-000000000201,108-2,1.88
00000000-0000-0000-0000-000000000201,109-1,1.536
00000000-0000-0000-0000-000000000201,109-2,3
00000000-0000-0000-0000-000000000201,110-1,3.1
00000000-0000-0000-0000-000000000201,110-2,2.936
00000000-0000-0000-0000-000000000201,111-1,3
00000000-0000-0000-0000-000000000201,111-2,2.69
00000000-0000-0000-0000-000000000201,112-1,3.74
00000000-0000-0000-0000-000000000201,112-2,3.01
00000000-0000-0000-0000-000000000201,113-1,1.71
00000000-0000-0000-0000-000000000201,113-2,2.8
00000000-0000-0000-0000-000000000209,109-1,2.777
00000000-0000-0000-0000-000000000209,109-2,2.809
00000000-0000-0000-0000-000000000209,110-1,3.86
00000000-0000-0000-0000-000000000209,110-2,2.183
00000000-0000-0000-0000-000000000209,111-1,2.618
00000000-0000-0000-0000-000000000209,111-2,2.977
00000000-0000-0000-0000-000000000209,112-1,2.746
00000000-0000-0000-0000-000000000209,112-2,2.082
00000000-0000-0000-0000-000000000209,113-1,2.823
00000000-0000-0000-0000-000000000209,113-2,2.477
00000000-0000-0000-0000-000000000358,110-1,2.51
00000000-0000-0000-0000-000000000358,110-2,3.809
00000000-0000-0000-0000-000000000358,111-1,1.41
00000000-0000-0000-0000-000000000358,111-2,3.227
00000000-0000-0000-0000-000000000358,112-1,1.55
00000000-0000-0000-0000-000000000358,112-2,2.818
00000000-0000-0000-0000-000000000358,113-1,3.91
00000000-0000-0000-0000-000000000358,113-2,1.683
00000000-0000-0000-0000-000000000198,113-1,2.377
00000000-0000-0000-0000-000000000198,113-2,2.92
00000000-0000-0000-0000-000000000214,108-1,3.2
00000000-0000-0000-0000-000000000214,108-2,3.43
00000000-0000-0000-0000-000000000214,109-1,3.383
00000000-0000-0000-0000-000000000214,109-2,3.27
00000000-0000-0000-0000-000000000214,110-1,2.777
00000000-0000-0000-0000-000000000214,110-2,0.69
00000000-0000-0000-0000-000000000214,111-1,2.127
00000000-0000-0000-0000-000000000214,111-2,3.32
00000000-0000-0000-0000-000000000214,112-1,2.508
00000000-0000-0000-0000-000000000214,112-2,2.18
00000000-0000-0000-0000-000000000214,113-1,3.482
00000000-0000-0000-0000-000000000214,113-2,2.418
00000000-0000-0000-0000-000000000253,110-1,1.4
00000000-0000-0000-0000-000000000253,110-2,2.15
00000000-0000-0000-0000-000000000253,111-1,2.245
00000000-0000-0000-0000-000000000253,111-2,3.273
00000000-0000-0000-0000-000000000253,112-1,2.015
00000000-0000-0000-0000-000000000253,112-2,3.5
00000000-0000-0000-0000-000000000253,113-1,3.533
00000000-0000-0000-0000-000000000253,113-2,1.68
00000000-0000-0000-0000-000000000445,112-1,3.82
00000000-0000-0000-0000-000000000445,112-2,2.291
00000000-0000-0000-0000-000000000445,113-1,2.142
00000000-0000-0000-0000-000000000445,113-2,3.19
00000000-0000-0000-0000-000000000229,110-1,3.7
00000000-0000-0000-0000-000000000229,110-2,2.567
00000000-0000-0000-0000-000000000229,111-1,2.058
00000000-0000-0000-0000-000000000229,111-2,2.8
00000000-0000-0000-0000-000000000229,112-1,3.84
00000000-0000-0000-0000-000000000229,112-2,2.32
00000000-0000-0000-0000-000000000229,113-1,2.758
00000000-0000-0000-0000-000000000229,113-2,2.41
00000000-0000-0000-0000-000000000256,106-1,3.733
00000000-0000-0000-0000-000000000256,106-2,3.475
00000000-0000-0000-0000-000000000256,107-1,3.31
00000000-0000-0000-0000-000000000256,107-2,3.017
00000000-0000-0000-0000-000000000256,108-1,3.22
00000000-0000-0000-0000-000000000256,108-2,2.05
00000000-0000-0000-0000-000000000256,109-1,2.6
00000000-0000-0000-0000-000000000256,109-2,3.66
00000000-0000-0000-0000-000000000256,110-1,2.645
00000000-0000-0000-0000-000000000256,110-2,3.83
00000000-0000-0000-0000-000000000256,111-1,1.983
00000000-0000-0000-0000-000000000256,111-2,2.808
00000000-0000-0000-0000-000000000256,112-1,3.4
00000000-0000-0000-0000-000000000256,112-2,1.55
00000000-0000-0000-0000-000000000256,113-1,3.5
00000000-0000-0000-0000-000000000256,113-2,2.43
00000000-0000-0000-0000-000000000172,113-1,3.45
00000000-0000-0000-0000-000000000172,113-2,3.5
00000000-0000-0000-0000-000000000238,108-1,3.7
00000000-0000-0000-0000-000000000238,108-2,2.373
00000000-0000-0000-0000-000000000238,109-1,3
00000000-0000-0000-0000-000000000238,109-2,1.567
00000000-0000-0000-0000-000000000238,110-1,2.967
00000000-0000-0000-0000-000000000238,110-2,3.02
00000000-0000-0000-0000-000000000238,111-1,3.067
00000000-0000-0000-0000-000000000238,111-2,3.136
00000000-0000-0000-0000-000000000238,112-1,2.182
00000000-0000-0000-0000-000000000238,112-2,2.24
00000000-0000-0000-0000-000000000238,113-1,2.391
00000000-0000-0000-0000-000000000238,113-2,1.809
00000000-0000-0000-0000-000000000474,107-1,1.72
00000000-0000-0000-0000-000000000474,107-2,2.18
00000000-0000-0000-0000-000000000474,108-1,2.64
00000000-0000-0000-0000-000000000474,108-2,2.28
00000000-0000-0000-0000-000000000474,109-1,2.777
00000000-0000-0000-0000-000000000474,109-2,2.973
00000000-0000-0000-0000-000000000474,110-1,2.555
00000000-0000-0000-0000-000000000474,110-2,2.575
00000000-0000-0000-0000-000000000474,111-1,2.74
00000000-0000-0000-0000-000000000474,111-2,2.015
00000000-0000-0000-0000-000000000474,112-1,1.582
00000000-0000-0000-0000-000000000474,112-2,1.2
00000000-0000-0000-0000-000000000474,113-1,3.027
00000000-0000-0000-0000-000000000474,113-2,3.46
00000000-0000-0000-0000-000000000265,110-1,2.8
00000000-0000-0000-0000-000000000265,110-2,1.008
00000000-0000-0000-0000-000000000265,111-1,3.4
00000000-0000-0000-0000-000000000265,111-2,2.409
00000000-0000-0000-0000-000000000265,112-1,3.464
00000000-0000-0000-0000-000000000265,112-2,2.438
00000000-0000-0000-0000-000000000265,113-1,3.267
00000000-0000-0000-0000-000000000265,113-2,2.86
00000000-0000-0000-0000-000000000262,106-1,2.573
00000000-0000-0000-0000-000000000262,106-2,3.136
00000000-0000-0000-0000-000000000262,107-1,4.109
00000000-0000-0000-0000-000000000262,107-2,3.809
00000000-0000-0000-0000-000000000262,108-1,2.5
00000000-0000-0000-0000-000000000262,108-2,1.918
00000000-0000-0000-0000-000000000262,109-1,2.673
00000000-0000-0000-0000-000000000262,109-2,2.527
00000000-0000-0000-0000-000000000262,110-1,1.233
00000000-0000-0000-0000-000000000262,110-2,3.845
00000000-0000-0000-0000-000000000262,111-1,2.233
00000000-0000-0000-0000-000000000262,111-2,2.636
00000000-0000-0000-0000-000000000262,112-1,2.95
00000000-0000-0000-0000-000000000262,112-2,3.7
00000000-0000-0000-0000-000000000262,113-1,3.61
00000000-0000-0000-0000-000000000262,113-2,3.173
00000000-0000-0000-0000-000000000528,107-1,2.82
00000000-0000-0000-0000-000000000528,107-2,1.382
00000000-0000-0000-0000-000000000528,108-1,2.792
00000000-0000-0000-0000-000000000528,108-2,3.21
00000000-0000-0000-0000-000000000528,109-1,3.231
00000000-0000-0000-0000-000000000528,109-2,3.445
00000000-0000-0000-0000-000000000528,110-1,3.3
00000000-0000-0000-0000-000000000528,110-2,2.558
00000000-0000-0000-0000-000000000528,111-1,3.323
00000000-0000-0000-0000-000000000528,111-2,2.65
00000000-0000-0000-0000-000000000528,112-1,1.718
00000000-0000-0000-0000-000000000528,112-2,3.4
00000000-0000-0000-0000-000000000528,113-1,2.127
00000000-0000-0000-0000-000000000528,113-2,2.9
00000000-0000-0000-0000-000000000484,111-1,3.045
00000000-0000-0000-0000-000000000484,111-2,2.554
00000000-0000-0000-0000-000000000484,112-1,3.433
00000000-0000-0000-0000-000000000484,112-2,2.7
00000000-0000-0000-0000-000000000484,113-1,3.46
00000000-0000-0000-0000-000000000484,113-2,2.792
00000000-0000-0000-0000-000000000371,108-1,2.133
00000000-0000-0000-0000-000000000371,108-2,2.617
00000000-0000-0000-0000-000000000371,109-1,2.833
00000000-0000-0000-0000-000000000371,109-2,2.809
00000000-0000-0000-0000-000000000371,110-1,2.59
00000000-0000-0000-0000-000000000371,110-2,2.245
00000000-0000-0000-0000-000000000371,111-1,2.864
00000000-0000-0000-0000-000000000371,111-2,1.891
00000000-0000-0000-0000-000000000371,112-1,1.67
00000000-0000-0000-0000-000000000371,112-2,3.09
00000000-0000-0000-0000-000000000371,113-1,2.825
00000000-0000-0000-0000-000000000371,113-2,2.1
00000000-0000-0000-0000-000000000179,109-1,2.69
00000000-0000-0000-0000-000000000179,109-2,3.082
00000000-0000-0000-0000-000000000179,110-1,3.867
00000000-0000-0000-0000-000000000179,110-2,2.6
00000000-0000-0000-0000-000000000179,111-1,3.44
00000000-0000-0000-0000-000000000179,111-2,1.745
00000000-0000-0000-0000-000000000179,112-1,1.217
00000000-0000-0000-0000-000000000179,112-2,3.3
00000000-0000-0000-0000-000000000179,113-1,2.8
00000000-0000-0000-0000-000000000179,113-2,2.864
00000000-0000-0000-0000-000000000432,108-1,1.2
00000000-0000-0000-0000-000000000432,108-2,1.98
00000000-0000-0000-0000-000000000432,109-1,3.555
00000000-0000-0000-0000-000000000432,109-2,2.61
00000000-0000-0000-0000-000000000432,110-1,2.458
00000000-0000-0000-0000-000000000432,110-2,3.118
00000000-0000-0000-0000-000000000432,111-1,3.177
00000000-0000-0000-0000-000000000432,111-2,2.964
00000000-0000-0000-0000-000000000432,112-1,3.282
00000000-0000-0000-0000-000000000432,112-2,2.84
00000000-0000-0000-0000-000000000432,113-1,2.391
00000000-0000-0000-0000-000000000432,113-2,3.5
00000000-0000-0000-0000-000000000226,111-1,4.136
00000000-0000-0000-0000-000000000226,111-2,2.667
00000000-0000-0000-0000-000000000226,112-1,1.68
00000000-0000-0000-0000-000000000226,112-2,2.408
00000000-0000-0000-0000-000000000226,113-1,2.98
00000000-0000-0000-0000-000000000226,113-2,2.06
00000000-0000-0000-0000-000000000471,107-1,1.59
00000000-0000-0000-0000-000000000471,107-2,3.2
00000000-0000-0000-0000-000000000471,108-1,1.69
00000000-0000-0000-0000-000000000471,108-2,2.5
00000000-0000-0000-0000-000000000471,109-1,1.49
00000000-0000-0000-0000-000000000471,109-2,2.675
00000000-0000-0000-0000-000000000471,110-1,2.18
00000000-0000-0000-0000-000000000471,110-2,2.7
00000000-0000-0000-0000-000000000471,111-1,1.818
00000000-0000-0000-0000-000000000471,111-2,2.958
00000000-0000-0000-0000-000000000471,112-1,3.52
00000000-0000-0000-0000-000000000471,112-2,1.625
00000000-0000-0000-0000-000000000471,113-1,2.918
00000000-0000-0000-0000-000000000471,113-2,2.63
00000000-0000-0000-0000-000000000552,107-1,2.16
00000000-0000-0000-0000-000000000552,107-2,2.782
00000000-0000-0000-0000-000000000552,108-1,1.385
00000000-0000-0000-0000-000000000552,108-2,2.6
00000000-0000-0000-0000-000000000552,109-1,3.02
00000000-0000-0000-0000-000000000552,109-2,2.255
00000000-0000-0000-0000-000000000552,110-1,1.54
00000000-0000-0000-0000-000000000552,110-2,3
00000000-0000-0000-0000-000000000552,111-1,2.355
00000000-0000-0000-0000-000000000552,111-2,3.469
00000000-0000-0000-0000-000000000552,112-1,2.518
00000000-0000-0000-0000-000000000552,112-2,2.28
00000000-0000-0000-0000-000000000552,113-1,2.76
00000000-0000-0000-0000-000000000552,113-2,2.864
00000000-0000-0000-0000-000000000560,108-1,3.367
00000000-0000-0000-0000-000000000560,108-2,3.092
00000000-0000-0000-0000-000000000560,109-1,1.89
00000000-0000-0000-0000-000000000560,109-2,2.855
00000000-0000-0000-0000-000000000560,110-1,1.992
00000000-0000-0000-0000-000000000560,110-2,3.7
00000000-0000-0000-0000-000000000560,111-1,2.7
00000000-0000-0000-0000-000000000560,111-2,2.783
00000000-0000-0000-0000-000000000560,112-1,2.809
00000000-0000-0000-0000-000000000560,112-2,2.3
00000000-0000-0000-0000-000000000560,113-1,2.346
00000000-0000-0000-0000-000000000560,113-2,1.29
00000000-0000-0000-0000-000000000523,111-1,2.4
00000000-0000-0000-0000-000000000523,111-2,3.44
00000000-0000-0000-0000-000000000523,112-1,2.14
00000000-0000-0000-0000-000000000523,112-2,3.718
00000000-0000-0000-0000-000000000523,113-1,2.383
00000000-0000-0000-0000-000000000523,113-2,2.37
00000000-0000-0000-0000-000000000612,110-1,2.733
00000000-0000-0000-0000-000000000612,110-2,1.808
00000000-0000-0000-0000-000000000612,111-1,2.8
00000000-0000-0000-0000-000000000612,111-2,2.94
00000000-0000-0000-0000-000000000612,112-1,2.182
00000000-0000-0000-0000-000000000612,112-2,2.727
00000000-0000-0000-0000-000000000612,113-1,2.946
00000000-0000-0000-0000-000000000612,113-2,2.82
00000000-0000-0000-0000-000000000133,107-1,2.317
00000000-0000-0000-0000-000000000133,107-2,2.06
00000000-0000-0000-0000-000000000133,108-1,2.7
00000000-0000-0000-0000-000000000133,108-2,2.345
00000000-0000-0000-0000-000000000133,109-1,1.691
00000000-0000-0000-0000-000000000133,109-2,3.069
00000000-0000-0000-0000-000000000133,110-1,3.575
00000000-0000-0000-0000-000000000133,110-2,3.362
00000000-0000-0000-0000-000000000133,111-1,2.808
00000000-0000-0000-0000-000000000133,111-2,2.66
00000000-0000-0000-0000-000000000133,112-1,1.854
00000000-0000-0000-0000-000000000133,112-2,2.708
00000000-0000-0000-0000-000000000133,113-1,3.454
00000000-0000-0000-0000-000000000133,113-2,3.14
00000000-0000-0000-0000-000000000568,113-1,3.217
00000000-0000-0000-0000-000000000568,113-2,3
00000000-0000-0000-0000-000000000150,110-1,3.54
00000000-0000-0000-0000-000000000150,110-2,3.52
00000000-0000-0000-0000-000000000150,111-1,3.609
00000000-0000-0000-0000-000000000150,111-2,3.177
00000000-0000-0000-0000-000000000150,112-1,3.473
00000000-0000-0000-0000-000000000150,112-2,3.52
00000000-0000-0000-0000-000000000150,113-1,1.71
00000000-0000-0000-0000-000000000150,113-2,2.425
00000000-0000-0000-0000-000000000457,111-1,2.46
00000000-0000-0000-0000-000000000457,111-2,3.662
00000000-0000-0000-0000-000000000457,112-1,3.254
00000000-0000-0000-0000-000000000457,112-2,2.983
00000000-0000-0000-0000-000000000457,113-1,2.942
00000000-0000-0000-0000-000000000457,113-2,1.455
00000000-0000-0000-0000-000000000461,109-1,2
00000000-0000-0000-0000-000000000461,109-2,3.08
00000000-0000-0000-0000-000000000461,110-1,3.333
00000000-0000-0000-0000-000000000461,110-2,2.531
00000000-0000-0000-0000-000000000461,111-1,2.6
00000000-0000-0000-0000-000000000461,111-2,3.069
00000000-0000-0000-0000-000000000461,112-1,2.99
00000000-0000-0000-0000-000000000461,112-2,1.74
00000000-0000-0000-0000-000000000461,113-1,3.433
00000000-0000-0000-0000-000000000461,113-2,3.282
00000000-0000-0000-0000-000000000592,113-1,2.5
00000000-0000-0000-0000-000000000592,113-2,1.91
00000000-0000-0000-0000-000000000170,112-1,3.033
00000000-0000-0000-0000-000000000170,112-2,3.21
00000000-0000-0000-0000-000000000170,113-1,2.869
00000000-0000-0000-0000-000000000170,113-2,1.818
00000000-0000-0000-0000-000000000324,112-1,2.909
00000000-0000-0000-0000-000000000324,112-2,3.1
00000000-0000-0000-0000-000000000324,113-1,1.767
00000000-0000-0000-0000-000000000324,113-2,2.227
00000000-0000-0000-0000-000000000178,110-1,3.433
00000000-0000-0000-0000-000000000178,110-2,2.425
00000000-0000-0000-0000-000000000178,111-1,2.573
00000000-0000-0000-0000-000000000178,111-2,1.009
00000000-0000-0000-0000-000000000178,112-1,3.65
00000000-0000-0000-0000-000000000178,112-2,2.217
00000000-0000-0000-0000-000000000178,113-1,3.009
00000000-0000-0000-0000-000000000178,113-2,3.008
00000000-0000-0000-0000-000000000499,110-1,2.08
00000000-0000-0000-0000-000000000499,110-2,2.567
00000000-0000-0000-0000-000000000499,111-1,1.95
00000000-0000-0000-0000-000000000499,111-2,2.854
00000000-0000-0000-0000-000000000499,112-1,3.273
00000000-0000-0000-0000-000000000499,112-2,1.71
00000000-0000-0000-0000-000000000499,113-1,2.182
00000000-0000-0000-0000-000000000499,113-2,4.055
00000000-0000-0000-0000-000000000487,107-1,2.436
00000000-0000-0000-0000-000000000487,107-2,3.34
00000000-0000-0000-0000-000000000487,108-1,1.925
00000000-0000-0000-0000-000000000487,108-2,2.727
00000000-0000-0000-0000-000000000487,109-1,2.08
00000000-0000-0000-0000-000000000487,109-2,3.333
00000000-0000-0000-0000-000000000487,110-1,1.75
00000000-0000-0000-0000-000000000487,110-2,3
00000000-0000-0000-0000-000000000487,111-1,3.14
00000000-0000-0000-0000-000000000487,111-2,2.4
00000000-0000-0000-0000-000000000487,112-1,2.51
00000000-0000-0000-0000-000000000487,112-2,1.215
00000000-0000-0000-0000-000000000487,113-1,2.962
00000000-0000-0000-0000-000000000487,113-2,2.991
00000000-0000-0000-0000-000000000546,112-1,2.65
00000000-0000-0000-0000-000000000546,112-2,2.82
00000000-0000-0000-0000-000000000546,113-1,2.333
00000000-0000-0000-0000-000000000546,113-2,1.918
00000000-0000-0000-0000-000000000401,111-1,3.58
00000000-0000-0000-0000-000000000401,111-2,2.642
00000000-0000-0000-0000-000000000401,112-1,1.777
00000000-0000-0000-0000-000000000401,112-2,2.35
00000000-0000-0000-0000-000000000401,113-1,3.045
00000000-0000-0000-0000-000000000401,113-2,2.68
00000000-0000-0000-0000-000000000147,107-1,2.917
00000000-0000-0000-0000-000000000147,107-2,2.4
00000000-0000-0000-0000-000000000147,108-1,3.455
00000000-0000-0000-0000-000000000147,108-2,2.764
00000000-0000-0000-0000-000000000147,109-1,2.883
00000000-0000-0000-0000-000000000147,109-2,3.455
00000000-0000-0000-0000-000000000147,110-1,2.758
00000000-0000-0000-0000-000000000147,110-2,3.255
00000000-0000-0000-0000-000000000147,111-1,2.7
00000000-0000-0000-0000-000000000147,111-2,3.62
00000000-0000-0000-0000-000000000147,112-1,2.882
00000000-0000-0000-0000-000000000147,112-2,2.973
00000000-0000-0000-0000-000000000147,113-1,3.067
00000000-0000-0000-0000-000000000147,113-2,3.3
00000000-0000-0000-0000-000000000183,109-1,3.9
00000000-0000-0000-0000-000000000183,109-2,2.03
00000000-0000-0000-0000-000000000183,110-1,2.4
00000000-0000-0000-0000-000000000183,110-2,2.8
00000000-0000-0000-0000-000000000183,111-1,2.72
00000000-0000-0000-0000-000000000183,111-2,2.34
00000000-0000-0000-0000-000000000183,112-1,3.717
00000000-0000-0000-0000-000000000183,112-2,2.49
00000000-0000-0000-0000-000000000183,113-1,2.82
00000000-0000-0000-0000-000000000183,113-2,2.66
00000000-0000-0000-0000-000000000504,108-1,3.267
00000000-0000-0000-0000-000000000504,108-2,1.48
00000000-0000-0000-0000-000000000504,109-1,2.164
00000000-0000-0000-0000-000000000504,109-2,2.567
00000000-0000-0000-0000-000000000504,110-1,2.583
00000000-0000-0000-0000-000000000504,110-2,2.91
00000000-0000-0000-0000-000000000504,111-1,2.709
00000000-0000-0000-0000-000000000504,111-2,3.84
00000000-0000-0000-0000-000000000504,112-1,2.209
00000000-0000-0000-0000-000000000504,112-2,3.49
00000000-0000-0000-0000-000000000504,113-1,4
00000000-0000-0000-0000-000000000504,113-2,3.86
00000000-0000-0000-0000-000000000188,108-1,2.792
00000000-0000-0000-0000-000000000188,108-2,2.78
00000000-0000-0000-0000-000000000188,109-1,2.758
00000000-0000-0000-0000-000000000188,109-2,3.433
00000000-0000-0000-0000-000000000188,110-1,2.14
00000000-0000-0000-0000-000000000188,110-2,0.545
00000000-0000-0000-0000-000000000188,111-1,3
00000000-0000-0000-0000-000000000188,111-2,3.569
00000000-0000-0000-0000-000000000188,112-1,3.885
00000000-0000-0000-0000-000000000188,112-2,3.036
00000000-0000-0000-0000-000000000188,113-1,2.018
00000000-0000-0000-0000-000000000188,113-2,3.72
00000000-0000-0000-0000-000000000254,111-1,2.846
00000000-0000-0000-0000-000000000254,111-2,3.191
